Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
08/05/2021,Ages_18-29_yrs,26388615,14.8,0,21736673,53.5,44,14.2,0
08/05/2021,Ages_50-64_yrs,45267319,25.4,0,39716349,77.1,67.7,26,0
08/05/2021,Race_eth_NHNHOPI,346897,0.3,0,301290,38.9,33.8,0.3,0
08/05/2021,Ages_18-24_yrs,15074733,8.5,0,12302862,54.3,44.3,8.1,0
08/05/2021,Race_eth_known,112239572,0,63.1,104390780,0,0,0,68.3
08/05/2021,Race_eth_Hispanic,18544649,16.5,0,16402968,35.5,31.4,15.7,0
08/05/2021,Race_eth_NHAsian,6776720,6,0,6526068,38.6,37.2,6.3,0
08/05/2021,Age_known,177951786,0,99,152797108,0,0,0,99
08/04/2021,Ages_50-64_yrs,45166817,25.5,0,39662749,76.9,67.6,26,0
08/04/2021,Sex_Male,82983122,47.3,0,71284815,55.7,47.8,47.1,0
08/04/2021,Ages_25-39_yrs,35979491,20.3,0,30368849,58,48.9,19.9,0
08/04/2021,Ages_18-29_yrs,26274240,14.8,0,21676522,53.2,43.9,14.2,0
08/04/2021,Race_eth_unknown,65609793,58.7,0,48353941,0,0,46.4,0
08/04/2021,Ages_<12yrs,198019,0.1,0,122515,0.5,0.3,0.1,0
08/04/2021,Sex_unknown,1831913,1,0,1321252,0,0,0.9,0
08/04/2021,Ages_30-39_yrs,24710051,13.9,0,20955977,61,51.8,13.7,0
08/04/2021,Race_eth_Hispanic,18444359,16.5,0,16347292,35.3,31.3,15.7,0
08/04/2021,Race_eth_NHMult_Oth,9104150,8.1,0,8429422,131.9,122.2,8.1,0
08/04/2021,Ages_16-17_yrs,3828038,2.2,0,3068781,50.6,40.6,2,0
08/04/2021,Ages_18-24_yrs,15004800,8.5,0,12263650,54,44.2,8,0
08/04/2021,Race_eth_NHNHOPI,345753,0.3,0,300623,38.8,33.7,0.3,0
08/04/2021,Ages_<18yrs,10141845,5.7,0,7657931,15.3,11.5,5,0
08/04/2021,Ages_40-49_yrs,25050083,14.1,0,21535576,67.6,58.1,14.1,0
08/04/2021,Ages_12-15_yrs,6115788,3.4,0,4466635,40.2,29.3,2.9,0
08/04/2021,Age_unknown,21434,0,0,4862,0,0,0,0
08/04/2021,Age_known,177421122,0,99,152519500,0,0,0,99
08/04/2021,Ages_65-74_yrs,27311503,15.4,0,24324155,92.1,82,15.9,0
08/04/2021,Race_eth_NHWhite,65361450,58.4,0,62179164,35.2,33.5,59.7,0
08/04/2021,Race_eth_known,111832763,0,63,104170421,0,0,0,68.3
08/04/2021,Ages_75+_yrs,18766583,10.6,0,16706590,87.5,77.9,11,0
08/04/2021,Race_eth_NHAIAN,1130683,1,0,965836,48.3,41.3,0.9,0
08/04/2021,Race_eth_NHBlack,10685548,9.6,0,9435284,28.4,25.1,9.1,0
08/04/2021,Sex_Female,92627521,52.7,0,79918295,60.2,51.9,52.9,0
08/04/2021,Race_eth_NHAsian,6760820,6,0,6512800,38.5,37.1,6.3,0
08/04/2021,Sex_known,175610643,0,99,151203110,0,0,0,99.1
08/04/2021,US,177442556,0,0,152524362,0,0,0,0
08/03/2021,Race_eth_known,111503461,0,63,103989307,0,0,0,68.3
08/03/2021,Ages_65-74_yrs,27286432,15.4,0,24307764,92,82,16,0
08/03/2021,Ages_16-17_yrs,3805128,2.1,0,3057090,50.3,40.4,2,0
08/03/2021,Race_eth_NHAIAN,1127610,1,0,964275,48.2,41.2,0.9,0
08/03/2021,Ages_75+_yrs,18753690,10.6,0,16697421,87.5,77.9,11,0
08/03/2021,Ages_50-64_yrs,45084829,25.5,0,39617731,76.8,67.5,26,0
08/03/2021,Sex_unknown,1829203,1,0,1320067,0,0,0.9,0
08/03/2021,Age_known,176982978,0,99,152290230,0,0,0,99
08/03/2021,Ages_18-29_yrs,26180134,14.8,0,21627642,53,43.8,14.2,0
08/03/2021,Sex_known,175175171,0,99,150975010,0,0,0,99.1
08/03/2021,Race_eth_Hispanic,18362142,16.5,0,16300551,35.2,31.2,15.7,0
08/03/2021,Sex_Male,82763790,47.2,0,71171024,55.5,47.7,47.1,0
08/03/2021,Race_eth_NHAsian,6748525,6.1,0,6502573,38.5,37.1,6.3,0
08/03/2021,Ages_12-15_yrs,6055245,3.4,0,4436260,39.8,29.1,2.9,0
08/03/2021,Sex_Female,92411381,52.8,0,79803986,60,51.9,52.9,0
08/03/2021,Ages_<18yrs,10058266,5.7,0,7615820,15.2,11.5,5,0
08/03/2021,Race_eth_unknown,65500913,58.7,0,48305770,0,0,46.5,0
08/03/2021,Race_eth_NHNHOPI,344276,0.3,0,299652,38.6,33.6,0.3,0
08/03/2021,Ages_30-39_yrs,24635752,13.9,0,20921167,60.8,51.7,13.7,0
08/03/2021,Ages_25-39_yrs,35868965,20.3,0,30317076,57.8,48.9,19.9,0
08/03/2021,Race_eth_NHBlack,10633769,9.5,0,9412569,28.2,25,9.1,0
08/03/2021,Ages_<12yrs,197893,0.1,0,122470,0.5,0.3,0.1,0
08/03/2021,Race_eth_NHMult_Oth,9078860,8.1,0,8413596,131.6,121.9,8.1,0
08/03/2021,Race_eth_NHWhite,65208279,58.5,0,62096091,35.2,33.5,59.7,0
08/03/2021,Ages_40-49_yrs,24983875,14.1,0,21502685,67.4,58,14.1,0
08/03/2021,US,177004374,0,0,152295077,0,0,0,0
08/03/2021,Ages_18-24_yrs,14946921,8.4,0,12231733,53.8,44.1,8,0
08/03/2021,Age_unknown,21396,0,0,4847,0,0,0,0
08/02/2021,Ages_18-29_yrs,26121959,14.8,0,21598067,52.9,43.8,14.2,0
08/02/2021,Race_eth_Hispanic,18308833,16.4,0,16270252,35.1,31.2,15.7,0
08/02/2021,Race_eth_NHMult_Oth,9066416,8.1,0,8404485,131.4,121.8,8.1,0
08/02/2021,Race_eth_NHWhite,65122277,58.5,0,62049316,35.1,33.5,59.7,0
08/02/2021,Age_unknown,21392,0,0,4844,0,0,0,0
08/02/2021,Ages_16-17_yrs,3791423,2.1,0,3049540,50.2,40.3,2,0
08/02/2021,Ages_40-49_yrs,24942121,14.1,0,21482804,67.3,58,14.1,0
08/02/2021,Sex_known,174912440,0,99,150842397,0,0,0,99.1
08/02/2021,Race_eth_NHNHOPI,343597,0.3,0,299277,38.5,33.6,0.3,0
08/02/2021,Ages_75+_yrs,18748415,10.6,0,16694183,87.5,77.9,11,0
08/02/2021,Sex_unknown,1828385,1,0,1319732,0,0,0.9,0
08/02/2021,Race_eth_NHBlack,10608044,9.5,0,9400805,28.2,25,9,0
08/02/2021,Sex_Male,82630091,47.2,0,71104972,55.4,47.7,47.1,0
08/02/2021,Ages_18-24_yrs,14911949,8.4,0,12212871,53.7,44,8,0
08/02/2021,Ages_<12yrs,197871,0.1,0,122458,0.5,0.3,0.1,0
08/02/2021,Ages_12-15_yrs,6020311,3.4,0,4417693,39.5,29,2.9,0
08/02/2021,Ages_<18yrs,10009605,5.7,0,7589691,15.1,11.4,5,0
08/02/2021,Race_eth_known,111315946,0,63,103883736,0,0,0,68.3
08/02/2021,Ages_50-64_yrs,45034570,25.5,0,39591845,76.7,67.4,26,0
08/02/2021,US,176740825,0,0,152162129,0,0,0,0
08/02/2021,Ages_30-39_yrs,24588392,13.9,0,20899614,60.7,51.6,13.7,0
08/02/2021,Age_known,176719433,0,99,152157285,0,0,0,99
08/02/2021,Ages_65-74_yrs,27274371,15.4,0,24301081,92,81.9,16,0
08/02/2021,Race_eth_NHAIAN,1125800,1,0,963468,48.1,41.2,0.9,0
08/02/2021,Ages_25-39_yrs,35798402,20.3,0,30284810,57.7,48.8,19.9,0
08/02/2021,Race_eth_unknown,65424879,58.8,0,48278393,0,0,46.5,0
08/02/2021,Race_eth_NHAsian,6740979,6.1,0,6496133,38.4,37,6.3,0
08/02/2021,Sex_Female,92282349,52.8,0,79737425,60,51.8,52.9,0
08/01/2021,Ages_18-29_yrs,26060954,14.8,0,21565720,52.8,43.7,14.2,0
08/01/2021,Sex_Male,82490082,47.2,0,71034233,55.3,47.6,47.1,0
08/01/2021,Race_eth_NHWhite,65033573,58.5,0,62005613,35.1,33.4,59.8,0
08/01/2021,Ages_18-24_yrs,14875567,8.4,0,12192406,53.6,43.9,8,0
08/01/2021,Race_eth_NHNHOPI,342984,0.3,0,298776,38.5,33.5,0.3,0
08/01/2021,US,176463266,0,0,152020329,0,0,0,0
08/01/2021,Ages_40-49_yrs,24898067,14.1,0,21461618,67.2,57.9,14.1,0
08/01/2021,Ages_50-64_yrs,44980644,25.5,0,39564227,76.6,67.4,26,0
08/01/2021,Race_eth_known,111114461,0,63,103772484,0,0,0,68.3
08/01/2021,Race_eth_NHMult_Oth,9050655,8.1,0,8394131,131.2,121.7,8.1,0
08/01/2021,Ages_75+_yrs,18742641,10.6,0,16690834,87.4,77.9,11,0
08/01/2021,Ages_25-39_yrs,35723270,20.2,0,30248976,57.6,48.8,19.9,0
08/01/2021,Age_known,176441879,0,99,152015488,0,0,0,99
08/01/2021,Race_eth_unknown,65348805,58.8,0,48247845,0,0,46.5,0
08/01/2021,Ages_30-39_yrs,24537883,13.9,0,20875662,60.6,51.6,13.7,0
08/01/2021,Ages_16-17_yrs,3777895,2.1,0,3042293,50,40.2,2,0
08/01/2021,Sex_known,174635669,0,99,150700971,0,0,0,99.1
08/01/2021,Ages_<18yrs,9960335,5.6,0,7563602,15,11.4,5,0
08/01/2021,Sex_Female,92145587,52.8,0,79666738,59.9,51.8,52.9,0
08/01/2021,Ages_12-15_yrs,5984595,3.4,0,4398865,39.3,28.9,2.9,0
08/01/2021,Race_eth_NHAsian,6732581,6.1,0,6488581,38.4,37,6.3,0
08/01/2021,Race_eth_NHAIAN,1124716,1,0,962916,48,41.1,0.9,0
08/01/2021,Race_eth_NHBlack,10580617,9.5,0,9387949,28.1,24.9,9,0
08/01/2021,Ages_<12yrs,197845,0.1,0,122444,0.5,0.3,0.1,0
08/01/2021,Sex_unknown,1827597,1,0,1319358,0,0,0.9,0
08/01/2021,Age_unknown,21387,0,0,4841,0,0,0,0
08/01/2021,Race_eth_Hispanic,18249335,16.4,0,16234518,34.9,31.1,15.6,0
08/01/2021,Ages_65-74_yrs,27261355,15.4,0,24293825,91.9,81.9,16,0
07/31/2021,Sex_known,174174882,0,99,150415874,0,0,0,99.1
07/31/2021,Sex_Female,91912139,52.8,0,79518353,59.7,51.7,52.9,0
07/31/2021,Race_eth_NHMult_Oth,9020855,8.1,0,8371482,130.7,121.3,8.1,0
07/31/2021,Ages_50-64_yrs,44890048,25.5,0,39505793,76.5,67.3,26,0
07/31/2021,Race_eth_NHAIAN,1121649,1,0,961126,47.9,41.1,0.9,0
07/31/2021,Ages_<12yrs,197690,0.1,0,122370,0.5,0.3,0.1,0
07/31/2021,Race_eth_NHBlack,10530919,9.5,0,9361751,28,24.9,9,0
07/31/2021,Race_eth_NHAsian,6717671,6.1,0,6474280,38.3,36.9,6.3,0
07/31/2021,Ages_16-17_yrs,3754375,2.1,0,3029371,49.7,40.1,2,0
07/31/2021,Sex_Male,82262743,47.2,0,70897521,55.2,47.5,47.1,0
07/31/2021,Age_unknown,21357,0,0,4832,0,0,0,0
07/31/2021,Ages_75+_yrs,18728511,10.6,0,16677414,87.4,77.8,11,0
07/31/2021,Age_known,175978429,0,99,151729129,0,0,0,99
07/31/2021,Ages_<18yrs,9876591,5.6,0,7518571,14.9,11.3,5,0
07/31/2021,Ages_12-15_yrs,5924526,3.4,0,4366830,38.9,28.7,2.9,0
07/31/2021,Ages_18-29_yrs,25962026,14.8,0,21506818,52.6,43.6,14.2,0
07/31/2021,Race_eth_NHNHOPI,341931,0.3,0,298037,38.3,33.4,0.3,0
07/31/2021,Race_eth_NHWhite,64878968,58.6,0,61913112,35,33.4,59.8,0
07/31/2021,Ages_30-39_yrs,24459285,13.9,0,20832383,60.4,51.5,13.7,0
07/31/2021,Ages_25-39_yrs,35606412,20.2,0,30184789,57.4,48.7,19.9,0
07/31/2021,Race_eth_known,110766489,0,62.9,103554182,0,0,0,68.2
07/31/2021,Race_eth_unknown,65233297,58.9,0,48179779,0,0,46.5,0
07/31/2021,US,175999786,0,0,151733961,0,0,0,0
07/31/2021,Ages_65-74_yrs,27233686,15.5,0,24266476,91.8,81.8,16,0
07/31/2021,Ages_40-49_yrs,24828282,14.1,0,21421674,67,57.8,14.1,0
07/31/2021,Race_eth_Hispanic,18154496,16.4,0,16174394,34.8,31,15.6,0
07/31/2021,Sex_unknown,1824904,1,0,1318087,0,0,0.9,0
07/31/2021,Ages_18-24_yrs,14814899,8.4,0,12154412,53.4,43.8,8,0
07/30/2021,Race_eth_NHWhite,64740921,58.6,0,61832658,34.9,33.3,59.8,0
07/30/2021,Ages_30-39_yrs,24389262,13.9,0,20795487,60.2,51.4,13.7,0
07/30/2021,Sex_unknown,1822731,1,0,1317135,0,0,0.9,0
07/30/2021,Ages_<18yrs,9799375,5.6,0,7478139,14.8,11.3,4.9,0
07/30/2021,Ages_12-15_yrs,5869073,3.3,0,4337780,38.6,28.5,2.9,0
07/30/2021,Race_eth_NHAIAN,1118043,1,0,959016,47.8,41,0.9,0
07/30/2021,Race_eth_unknown,65126802,59,0,48128931,0,0,46.6,0
07/30/2021,Ages_18-24_yrs,14759336,8.4,0,12120428,53.2,43.7,8,0
07/30/2021,Ages_<12yrs,197586,0.1,0,122329,0.5,0.3,0.1,0
07/30/2021,Race_eth_NHNHOPI,340741,0.3,0,297325,38.2,33.3,0.3,0
07/30/2021,Age_unknown,21345,0,0,4822,0,0,0,0
07/30/2021,Ages_50-64_yrs,44811134,25.5,0,39459707,76.3,67.2,26,0
07/30/2021,Age_known,175564919,0,99,151494459,0,0,0,99
07/30/2021,Ages_40-49_yrs,24767216,14.1,0,21388560,66.8,57.7,14.1,0
07/30/2021,Race_eth_NHBlack,10486634,9.5,0,9338496,27.9,24.8,9,0
07/30/2021,US,175586264,0,0,151499281,0,0,0,0
07/30/2021,Sex_known,173763533,0,99,150182146,0,0,0,99.1
07/30/2021,Ages_75+_yrs,18716256,10.7,0,16668286,87.3,77.7,11,0
07/30/2021,Race_eth_NHAsian,6705245,6.1,0,6463015,38.2,36.8,6.3,0
07/30/2021,Race_eth_known,110459462,0,62.9,103370350,0,0,0,68.2
07/30/2021,Sex_Male,82059619,47.2,0,70782903,55,47.5,47.1,0
07/30/2021,Sex_Female,91703914,52.8,0,79399243,59.6,51.6,52.9,0
07/30/2021,Race_eth_NHMult_Oth,8995525,8.1,0,8354563,130.4,121.1,8.1,0
07/30/2021,Ages_16-17_yrs,3732716,2.1,0,3018030,49.4,39.9,2,0
07/30/2021,Race_eth_Hispanic,18072353,16.4,0,16125277,34.6,30.9,15.6,0
07/30/2021,Ages_18-29_yrs,25872323,14.7,0,21454515,52.4,43.5,14.2,0
07/30/2021,Ages_65-74_yrs,27209353,15.5,0,24249765,91.7,81.8,16,0
07/30/2021,Ages_25-39_yrs,35502249,20.2,0,30129574,57.2,48.6,19.9,0
07/29/2021,Ages_50-64_yrs,44711827,25.5,0,39401800,76.2,67.1,26.1,0
07/29/2021,Sex_unknown,1819795,1.1,0,1315621,0,0,0.9,0
07/29/2021,Ages_12-15_yrs,5801122,3.3,0,4302136,38.1,28.3,2.8,0
07/29/2021,Race_eth_NHAIAN,1113814,1,0,956651,47.6,40.9,0.9,0
07/29/2021,Sex_Male,81810429,47.2,0,70641474,54.9,47.4,47.1,0
07/29/2021,Age_known,175057815,0,99,151205987,0,0,0,99
07/29/2021,Race_eth_unknown,64996385,59,0,48062229,0,0,46.6,0
07/29/2021,Ages_65-74_yrs,27178475,15.5,0,24229679,91.6,81.7,16,0
07/29/2021,Race_eth_NHBlack,10423529,9.5,0,9307966,27.7,24.7,9,0
07/29/2021,Ages_16-17_yrs,3706230,2.1,0,3004061,49,39.7,2,0
07/29/2021,Ages_18-29_yrs,25764887,14.7,0,21389640,52.2,43.3,14.1,0
07/29/2021,Race_eth_NHAsian,6691468,6.1,0,6451139,38.1,36.8,6.3,0
07/29/2021,Ages_75+_yrs,18701189,10.7,0,16657124,87.2,77.7,11,0
07/29/2021,Ages_40-49_yrs,24691136,14.1,0,21347874,66.6,57.6,14.1,0
07/29/2021,Ages_<12yrs,197412,0.1,0,122244,0.5,0.3,0.1,0
07/29/2021,Ages_30-39_yrs,24305537,13.9,0,20751429,60,51.3,13.7,0
07/29/2021,Ages_18-24_yrs,14692043,8.4,0,12077767,52.9,43.5,8,0
07/29/2021,Age_unknown,21324,0,0,4817,0,0,0,0
07/29/2021,Race_eth_NHWhite,64569044,58.7,0,61736689,34.8,33.3,59.9,0
07/29/2021,Sex_known,173259344,0,99,149895183,0,0,0,99.1
07/29/2021,Race_eth_NHNHOPI,339610,0.3,0,296569,38.1,33.3,0.3,0
07/29/2021,Race_eth_NHMult_Oth,8965398,8.1,0,8334157,129.9,120.8,8.1,0
07/29/2021,Ages_25-39_yrs,35378381,20.2,0,30063302,57,48.5,19.9,0
07/29/2021,Sex_Female,91448915,52.8,0,79253709,59.4,51.5,52.9,0
07/29/2021,Race_eth_Hispanic,17979891,16.3,0,16065404,34.4,30.8,15.6,0
07/29/2021,Race_eth_known,110082754,0,62.9,103148575,0,0,0,68.2
07/29/2021,US,175079139,0,0,151210804,0,0,0,0
07/29/2021,Ages_<18yrs,9704764,5.5,0,7428441,14.6,11.2,4.9,0
07/28/2021,Ages_18-29_yrs,25680974,14.7,0,21334431,52,43.2,14.1,0
07/28/2021,Race_eth_known,109792316,0,62.9,102953044,0,0,0,68.2
07/28/2021,Race_eth_NHAIAN,1110568,1,0,954838,47.4,40.8,0.9,0
07/28/2021,Age_unknown,21302,0,0,4810,0,0,0,0
07/28/2021,Ages_<18yrs,9631337,5.5,0,7387112,14.5,11.1,4.9,0
07/28/2021,Age_known,174662200,0,99,150952809,0,0,0,99
07/28/2021,Race_eth_unknown,64891186,59.1,0,48004575,0,0,46.6,0
07/28/2021,Ages_12-15_yrs,5748471,3.3,0,4272866,37.8,28.1,2.8,0
07/28/2021,Race_eth_Hispanic,17905296,16.3,0,16012323,34.3,30.7,15.6,0
07/28/2021,Ages_75+_yrs,18688618,10.7,0,16647160,87.2,77.6,11,0
07/28/2021,Ages_40-49_yrs,24632937,14.1,0,21311799,66.5,57.5,14.1,0
07/28/2021,US,174683502,0,0,150957619,0,0,0,0
07/28/2021,Race_eth_NHNHOPI,338721,0.3,0,295915,38,33.2,0.3,0
07/28/2021,Sex_unknown,1817369,1.1,0,1314573,0,0,0.9,0
07/28/2021,Race_eth_NHAsian,6678892,6.1,0,6438711,38.1,36.7,6.3,0
07/28/2021,Ages_50-64_yrs,44634637,25.6,0,39349064,76,67,26.1,0
07/28/2021,Ages_65-74_yrs,27153411,15.5,0,24211043,91.5,81.6,16,0
07/28/2021,Ages_<12yrs,197303,0.1,0,122147,0.5,0.3,0.1,0
07/28/2021,Race_eth_NHWhite,64438399,58.7,0,61650889,34.7,33.2,59.9,0
07/28/2021,Race_eth_NHBlack,10379007,9.5,0,9283914,27.6,24.7,9,0
07/28/2021,Sex_Female,91250843,52.8,0,79125119,59.3,51.4,52.9,0
07/28/2021,Ages_16-17_yrs,3685563,2.1,0,2992099,48.8,39.6,2,0
07/28/2021,Ages_18-24_yrs,14639293,8.4,0,12041735,52.7,43.4,8,0
07/28/2021,Sex_Male,81615290,47.2,0,70517927,54.7,47.3,47.1,0
07/28/2021,Ages_25-39_yrs,35281967,20.2,0,30004896,56.9,48.4,19.9,0
07/28/2021,Ages_30-39_yrs,24240286,13.9,0,20712200,59.9,51.2,13.7,0
07/28/2021,Sex_known,172866133,0,99,149643046,0,0,0,99.1
07/28/2021,Race_eth_NHMult_Oth,8941433,8.1,0,8316454,129.6,120.5,8.1,0
07/27/2021,Ages_75+_yrs,18675607,10.7,0,16636765,87.1,77.6,11,0
07/27/2021,Ages_40-49_yrs,24562726,14.1,0,21273854,66.3,57.4,14.1,0
07/27/2021,US,174229313,0,0,150703425,0,0,0,0
07/27/2021,Race_eth_unknown,64787105,59.2,0,47958222,0,0,46.7,0
07/27/2021,Race_eth_NHWhite,64283213,58.7,0,61559373,34.7,33.2,59.9,0
07/27/2021,Race_eth_known,109442208,0,62.8,102745203,0,0,0,68.2
07/27/2021,Ages_18-29_yrs,25588937,14.7,0,21281141,51.8,43.1,14.1,0
07/27/2021,Ages_25-39_yrs,35171816,20.2,0,29944821,56.7,48.3,19.9,0
07/27/2021,Ages_<12yrs,197160,0.1,0,122076,0.5,0.3,0.1,0
07/27/2021,Ages_50-64_yrs,44544176,25.6,0,39294578,75.9,66.9,26.1,0
07/27/2021,Sex_unknown,1814309,1.1,0,1312879,0,0,0.9,0
07/27/2021,Race_eth_Hispanic,17827059,16.3,0,15965463,34.1,30.6,15.5,0
07/27/2021,Ages_18-24_yrs,14582434,8.4,0,12008006,52.5,43.3,8,0
07/27/2021,Age_unknown,21264,0,0,4795,0,0,0,0
07/27/2021,Race_eth_NHBlack,10307773,9.4,0,9248651,27.4,24.6,9,0
07/27/2021,Race_eth_NHNHOPI,337444,0.3,0,295204,37.8,33.1,0.3,0
07/27/2021,Ages_<18yrs,9545486,5.5,0,7348906,14.4,11.1,4.9,0
07/27/2021,Sex_Male,81391111,47.2,0,70393976,54.6,47.2,47.1,0
07/27/2021,Ages_12-15_yrs,5686482,3.3,0,4245229,37.4,27.9,2.8,0
07/27/2021,Sex_known,172415004,0,99,149390546,0,0,0,99.1
07/27/2021,Race_eth_NHAIAN,1107751,1,0,953405,47.3,40.7,0.9,0
07/27/2021,Ages_30-39_yrs,24165313,13.9,0,20671686,59.7,51.1,13.7,0
